ResponseId;type;item;value
R_8HA1N0vI9aaKXl6;positive;3;learn new things
R_8HA1N0vI9aaKXl6;positive;4;some of them come to be brilliant doctors ect
R_8HA1N0vI9aaKXl6;positive;5;NA
R_8HA1N0vI9aaKXl6;negative;1;not enough houses for everyone
R_8HA1N0vI9aaKXl6;negative;2;we're becoming overcrowded in some areas
R_8HA1N0vI9aaKXl6;negative;3;NA
R_8HA1N0vI9aaKXl6;negative;4;NA
R_8HA1N0vI9aaKXl6;negative;5;NA
R_2hyGOG3HFrRcoSF;positive;1;work in jobs nobody else wants to do
R_2hyGOG3HFrRcoSF;positive;2;make the uk more interesting, food etc
R_2hyGOG3HFrRcoSF;positive;3;they contribute to society
R_2hyGOG3HFrRcoSF;positive;4;some pay taxes
R_2hyGOG3HFrRcoSF;positive;5;NA
R_2hyGOG3HFrRcoSF;negative;1;it costs the government money to house illegal immigrants
R_2hyGOG3HFrRcoSF;negative;2;they have different moral standards
R_2hyGOG3HFrRcoSF;negative;3;they have different religions
R_2hyGOG3HFrRcoSF;negative;4;they are not fluent in english
R_2hyGOG3HFrRcoSF;negative;5;they came here illegally
R_2Gy1lJHxvhhhiJE;positive;1;Providing labour in key areas such as social care and agriculture
R_2Gy1lJHxvhhhiJE;positive;2;Training and educating people who may benefit their own societies
R_2Gy1lJHxvhhhiJE;positive;3;Increasing tax revenues
R_2Gy1lJHxvhhhiJE;positive;4;Disseminating knowledge of other cultures
R_2Gy1lJHxvhhhiJE;positive;5;Helping people escaping difficult geopolitical and social circumstances
R_2Gy1lJHxvhhhiJE;negative;1;Rapid uncontrolled immigration in a context where there is insuffcient investment in public services to support a larger population has the capacity to fan resentment of immigrants
R_2Gy1lJHxvhhhiJE;negative;2;Economic migration is rational but it has to be managed.
R_2Gy1lJHxvhhhiJE;negative;3;Immigration of very rich individuals who may not pay tax is problematic
R_2Gy1lJHxvhhhiJE;negative;4;NA
R_2Gy1lJHxvhhhiJE;negative;5;NA
R_2SGDa69SRra4sdg;positive;1;NA
R_2SGDa69SRra4sdg;positive;2;NA
R_2SGDa69SRra4sdg;positive;3;NA
R_2SGDa69SRra4sdg;positive;4;NA
R_2SGDa69SRra4sdg;positive;5;NA
R_2SGDa69SRra4sdg;negative;1;NA
R_2SGDa69SRra4sdg;negative;2;NA
R_2SGDa69SRra4sdg;negative;3;NA
R_2SGDa69SRra4sdg;negative;4;NA
R_2SGDa69SRra4sdg;negative;5;NA
R_8gllOaWGTgizzpL;positive;1;At the moment NOTHING
R_8gllOaWGTgizzpL;positive;2;NA
R_8gllOaWGTgizzpL;positive;3;NA
R_8gllOaWGTgizzpL;positive;4;NA
R_8gllOaWGTgizzpL;positive;5;NA
R_8gllOaWGTgizzpL;negative;1;Local services overwhelmed
R_8gllOaWGTgizzpL;negative;2;Indigenous people treated like 3rd class citizens
R_8gllOaWGTgizzpL;negative;3;Majority are scroungers
R_8gllOaWGTgizzpL;negative;4;Not asylum seekers just freeloaders
R_8gllOaWGTgizzpL;negative;5;3rd world men who are a threat to women and children
R_8Vz772oFtu9MxuS;positive;1;Provide workforces
R_8Vz772oFtu9MxuS;positive;2;Help creating a diverse culture
R_8Vz772oFtu9MxuS;positive;3;Offer talent in selected fields
R_8Vz772oFtu9MxuS;positive;4;NA
R_8Vz772oFtu9MxuS;positive;5;NA
R_8Vz772oFtu9MxuS;negative;1;Possible conflicts due to difference in cultural or religious belief
R_8Vz772oFtu9MxuS;negative;2;Possible increase burden to society if requiring social support or benefit
R_8Vz772oFtu9MxuS;negative;3;NA
R_8Vz772oFtu9MxuS;negative;4;NA
R_8Vz772oFtu9MxuS;negative;5;NA
R_2ZyGV9sjxPNXFm1;positive;1;Immigrants bring skills
R_2ZyGV9sjxPNXFm1;positive;2;Immigrants bring knowledge
R_2ZyGV9sjxPNXFm1;positive;3;Take jobs UK people wont do
R_2ZyGV9sjxPNXFm1;positive;4;High achievers.motivated to work
R_2ZyGV9sjxPNXFm1;positive;5;Bring cultural awareness
R_2ZyGV9sjxPNXFm1;negative;1;Can be insular
R_2ZyGV9sjxPNXFm1;negative;2;Older.famoly.members may not want to learn english or.find it challenging
R_2ZyGV9sjxPNXFm1;negative;3;Can be tensions if do not integrate
R_2ZyGV9sjxPNXFm1;negative;4;Possible.increased demand on housing
R_2ZyGV9sjxPNXFm1;negative;5;NA
R_2doX8DiJ6xwyFMr;positive;1;More diversity
R_2doX8DiJ6xwyFMr;positive;2;To help people
R_2doX8DiJ6xwyFMr;positive;3;Helps the ecomony
R_2doX8DiJ6xwyFMr;positive;4;NA
R_2doX8DiJ6xwyFMr;positive;5;NA
R_2doX8DiJ6xwyFMr;negative;1;Too many people
R_2doX8DiJ6xwyFMr;negative;2;Not enough jobs
R_2doX8DiJ6xwyFMr;negative;3;Not enough homes
R_2doX8DiJ6xwyFMr;negative;4;NA
R_2doX8DiJ6xwyFMr;negative;5;NA
R_2Glbb3O5aAmoAcI;positive;1;NA
R_2Glbb3O5aAmoAcI;positive;2;NA
R_2Glbb3O5aAmoAcI;positive;3;NA
R_2Glbb3O5aAmoAcI;positive;4;NA
R_2Glbb3O5aAmoAcI;positive;5;NA
R_2Glbb3O5aAmoAcI;negative;1;NA
R_2Glbb3O5aAmoAcI;negative;2;NA
R_2Glbb3O5aAmoAcI;negative;3;NA
R_2Glbb3O5aAmoAcI;negative;4;NA
R_2Glbb3O5aAmoAcI;negative;5;NA
R_2Rr7XehTcCRTb8t;positive;1;It's good to have more citizens as british people arent
R_2Rr7XehTcCRTb8t;positive;2;brings more money into the economy
R_2Rr7XehTcCRTb8t;positive;3;NA
R_2Rr7XehTcCRTb8t;positive;4;NA
R_2Rr7XehTcCRTb8t;positive;5;NA
R_2Rr7XehTcCRTb8t;negative;1;has caused more crime in some places
R_2Rr7XehTcCRTb8t;negative;2;makes our NHS more crammed
R_2Rr7XehTcCRTb8t;negative;3;NA
R_2Rr7XehTcCRTb8t;negative;4;NA
R_2Rr7XehTcCRTb8t;negative;5;NA
R_2CB1PTystHANciA;positive;1;Helps the workforce
R_2CB1PTystHANciA;positive;2;Brings in expertise
R_2CB1PTystHANciA;positive;3;Helps understanding other cultures
R_2CB1PTystHANciA;positive;4;NA
R_2CB1PTystHANciA;positive;5;NA
R_2CB1PTystHANciA;negative;1;Infrastructure problems
R_2CB1PTystHANciA;negative;2;NA
R_2CB1PTystHANciA;negative;3;NA
R_2CB1PTystHANciA;negative;4;NA
R_2CB1PTystHANciA;negative;5;NA
R_2Xm8pnvEJbW0lfr;positive;1;New cultures
R_2Xm8pnvEJbW0lfr;positive;2;New skills
R_2Xm8pnvEJbW0lfr;positive;3;Increase diversity
R_2Xm8pnvEJbW0lfr;positive;4;NA
R_2Xm8pnvEJbW0lfr;positive;5;NA
R_2Xm8pnvEJbW0lfr;negative;1;Infra structure pressures
R_2Xm8pnvEJbW0lfr;negative;2;Tensions between cultures
R_2Xm8pnvEJbW0lfr;negative;3;Inability to integrate
R_2Xm8pnvEJbW0lfr;negative;4;NA
R_2Xm8pnvEJbW0lfr;negative;5;NA
R_2fMK2WEpD8VHb3P;positive;1;Brings in need workers
R_2fMK2WEpD8VHb3P;positive;2;Provides cultural width
R_2fMK2WEpD8VHb3P;positive;3;helps with skill defficency
R_2fMK2WEpD8VHb3P;positive;4;NA
R_2fMK2WEpD8VHb3P;positive;5;NA
R_2fMK2WEpD8VHb3P;negative;1;challenge of integration
R_2fMK2WEpD8VHb3P;negative;2;Too many of wrong age profile
R_2fMK2WEpD8VHb3P;negative;3;Rejection/Ejection is impossible
R_2fMK2WEpD8VHb3P;negative;4;Creates language ghettos
R_2fMK2WEpD8VHb3P;negative;5;NA
R_2Cve02albOCyCzo;positive;1;Staffing NHS
R_2Cve02albOCyCzo;positive;2;Makes UK more interesting culturally
R_2Cve02albOCyCzo;positive;3;Staffing rural/farming industries
R_2Cve02albOCyCzo;positive;4;Traditionally we've always welcomed immigrants
R_2Cve02albOCyCzo;positive;5;Immigrants make strong financial contribution to the economy
R_2Cve02albOCyCzo;negative;1;The current system does not work effectively
R_2Cve02albOCyCzo;negative;2;Encourages/empowers racists
R_2Cve02albOCyCzo;negative;3;NA
R_2Cve02albOCyCzo;negative;4;NA
R_2Cve02albOCyCzo;negative;5;NA
R_2LpUiPcW0QrGrdv;positive;1;workers to work
R_2LpUiPcW0QrGrdv;positive;2;community
R_2LpUiPcW0QrGrdv;positive;3;NA
R_2LpUiPcW0QrGrdv;positive;4;NA
R_2LpUiPcW0QrGrdv;positive;5;NA
R_2LpUiPcW0QrGrdv;negative;1;rasisim
R_2LpUiPcW0QrGrdv;negative;2;fighting
R_2LpUiPcW0QrGrdv;negative;3;not enough resourses
R_2LpUiPcW0QrGrdv;negative;4;NA
R_2LpUiPcW0QrGrdv;negative;5;NA
R_2f1GEHWdWBYZHnJ;positive;1;Working professionals
R_2f1GEHWdWBYZHnJ;positive;2;NA
R_2f1GEHWdWBYZHnJ;positive;3;NA
R_2f1GEHWdWBYZHnJ;positive;4;NA
R_2f1GEHWdWBYZHnJ;positive;5;NA
R_2f1GEHWdWBYZHnJ;negative;1;Too many people
R_2f1GEHWdWBYZHnJ;negative;2;Benefits
R_2f1GEHWdWBYZHnJ;negative;3;Healthcare
R_2f1GEHWdWBYZHnJ;negative;4;Can’t speak English
R_2f1GEHWdWBYZHnJ;negative;5;Housing shortage
R_2uyxiTCEClfNTnT;positive;1;NA
R_2uyxiTCEClfNTnT;positive;2;NA
R_2uyxiTCEClfNTnT;positive;3;NA
R_2uyxiTCEClfNTnT;positive;4;NA
R_2uyxiTCEClfNTnT;positive;5;NA
R_2uyxiTCEClfNTnT;negative;1;The UK is overcrowded
R_2uyxiTCEClfNTnT;negative;2;We are a small island with very limited resources
R_2uyxiTCEClfNTnT;negative;3;We should not have to be the dole office to the second and third worlds
R_2uyxiTCEClfNTnT;negative;4;Immigrants buy up cheap housing then charge English people exorbitant rents
R_2uyxiTCEClfNTnT;negative;5;Employers get away with not training English people because it is cheaper for them to employ immigrants who were trained abroad
R_8oDTlI9uyFjZLhf;positive;1;Giving people a home
R_8oDTlI9uyFjZLhf;positive;2;Taking them out of conflict
R_8oDTlI9uyFjZLhf;positive;3;Bringing needed skills
R_8oDTlI9uyFjZLhf;positive;4;NA
R_8oDTlI9uyFjZLhf;positive;5;NA
R_8oDTlI9uyFjZLhf;negative;1;Racists
R_8oDTlI9uyFjZLhf;negative;2;Protests
R_8oDTlI9uyFjZLhf;negative;3;NA
R_8oDTlI9uyFjZLhf;negative;4;NA
R_8oDTlI9uyFjZLhf;negative;5;NA
R_8uaeOUwAZFx3Aop;positive;1;if they possess skills useful to the economy
R_8uaeOUwAZFx3Aop;positive;2;if they are not radicalised
R_8uaeOUwAZFx3Aop;positive;3;happy to integrate into society
R_8uaeOUwAZFx3Aop;positive;4;NA
R_8uaeOUwAZFx3Aop;positive;5;NA
R_8uaeOUwAZFx3Aop;negative;1;to use up resources in this country and give nothing back
R_8uaeOUwAZFx3Aop;negative;2;getting prferential treatment housing,benifits,welfare etc
R_8uaeOUwAZFx3Aop;negative;3;NA
R_8uaeOUwAZFx3Aop;negative;4;NA
R_8uaeOUwAZFx3Aop;negative;5;NA
R_2DlEJyhpedxJDot;positive;1;New cultures
R_2DlEJyhpedxJDot;positive;2;Skills shortage can be addressed
R_2DlEJyhpedxJDot;positive;3;New ideas
R_2DlEJyhpedxJDot;positive;4;NA
R_2DlEJyhpedxJDot;positive;5;NA
R_2DlEJyhpedxJDot;negative;1;Current amount is too high for social stability
R_2DlEJyhpedxJDot;negative;2;Some cultures are not integrated
R_2DlEJyhpedxJDot;negative;3;Too many low skilled immigrants
R_2DlEJyhpedxJDot;negative;4;NA
R_2DlEJyhpedxJDot;negative;5;NA
R_2fryS8QOOklXX0u;positive;1;Diversity
R_2fryS8QOOklXX0u;positive;2;NA
R_2fryS8QOOklXX0u;positive;3;NA
R_2fryS8QOOklXX0u;positive;4;NA
R_2fryS8QOOklXX0u;positive;5;NA
R_2fryS8QOOklXX0u;negative;1;Rising property prices
R_2fryS8QOOklXX0u;negative;2;NA
R_2fryS8QOOklXX0u;negative;3;NA
R_2fryS8QOOklXX0u;negative;4;NA
R_2fryS8QOOklXX0u;negative;5;NA
R_8Pny3NWI9oDGIQI;positive;1;More cultures
R_8Pny3NWI9oDGIQI;positive;2;Young people coming to the UK so more workforce and more children
R_8Pny3NWI9oDGIQI;positive;3;People who are raised in contact with other cultures are more openminded
R_8Pny3NWI9oDGIQI;positive;4;NA
R_8Pny3NWI9oDGIQI;positive;5;NA
R_8Pny3NWI9oDGIQI;negative;1;NA
R_8Pny3NWI9oDGIQI;negative;2;NA
R_8Pny3NWI9oDGIQI;negative;3;NA
R_8Pny3NWI9oDGIQI;negative;4;NA
R_8Pny3NWI9oDGIQI;negative;5;NA
R_8VJ7dHzG5lx7Bq9;positive;1;Take jobs that lazy UK people do not want
R_8VJ7dHzG5lx7Bq9;positive;2;(Some) are hard workers
R_8VJ7dHzG5lx7Bq9;positive;3;NA
R_8VJ7dHzG5lx7Bq9;positive;4;NA
R_8VJ7dHzG5lx7Bq9;positive;5;NA
R_8VJ7dHzG5lx7Bq9;negative;1;Costs too much
R_8VJ7dHzG5lx7Bq9;negative;2;Younger people cannot get on housing ladder
R_8VJ7dHzG5lx7Bq9;negative;3;Uses too many resources - doctors, dentists etc that local people cannot get
R_8VJ7dHzG5lx7Bq9;negative;4;Fear of violent protests by right wing people
R_8VJ7dHzG5lx7Bq9;negative;5;NA
R_2fSQdPF3ZNkRh7a;positive;1;Fill job vacancies
R_2fSQdPF3ZNkRh7a;positive;2;NA
R_2fSQdPF3ZNkRh7a;positive;3;NA
R_2fSQdPF3ZNkRh7a;positive;4;NA
R_2fSQdPF3ZNkRh7a;positive;5;NA
R_2fSQdPF3ZNkRh7a;negative;1;Disharmony and racial tension
R_2fSQdPF3ZNkRh7a;negative;2;Strain on health services
R_2fSQdPF3ZNkRh7a;negative;3;Strain on available housing
R_2fSQdPF3ZNkRh7a;negative;4;Cost of benefits
R_2fSQdPF3ZNkRh7a;negative;5;NA
R_8N2nLwHkNNUe6L9;positive;1;brings in needed talent and professional
R_8N2nLwHkNNUe6L9;positive;2;empathy
R_8N2nLwHkNNUe6L9;positive;3;diversity and cultural benefits
R_8N2nLwHkNNUe6L9;positive;4;NA
R_8N2nLwHkNNUe6L9;positive;5;NA
R_8N2nLwHkNNUe6L9;negative;1;crimals in community
R_8N2nLwHkNNUe6L9;negative;2;tax payers money could be going to uk homelessness
R_8N2nLwHkNNUe6L9;negative;3;NA
R_8N2nLwHkNNUe6L9;negative;4;NA
R_8N2nLwHkNNUe6L9;negative;5;NA
R_82P9OmJEolv9mgx;positive;1;brings money into the country evetually
R_82P9OmJEolv9mgx;positive;2;willing to work
R_82P9OmJEolv9mgx;positive;3;willing to try
R_82P9OmJEolv9mgx;positive;4;NA
R_82P9OmJEolv9mgx;positive;5;NA
R_82P9OmJEolv9mgx;negative;1;not enough room
R_82P9OmJEolv9mgx;negative;2;drain on health system
R_82P9OmJEolv9mgx;negative;3;drain on housing
R_82P9OmJEolv9mgx;negative;4;caused friction between communities
R_82P9OmJEolv9mgx;negative;5;NA
R_8flTOyyz4tKete7;positive;1;Inclusiveness
R_8flTOyyz4tKete7;positive;2;Job market
R_8flTOyyz4tKete7;positive;3;Understanding people from different cultures
R_8flTOyyz4tKete7;positive;4;Treating people how we would like to be treated in the same situation
R_8flTOyyz4tKete7;positive;5;Learning from other cultures
R_8flTOyyz4tKete7;negative;1;Chronic lack of housing
R_8flTOyyz4tKete7;negative;2;Lack of schools etc
R_8flTOyyz4tKete7;negative;3;Possibility of not enough integration
R_8flTOyyz4tKete7;negative;4;Changing the way UK is
R_8flTOyyz4tKete7;negative;5;NA
R_2Qx0p6ZeCBXl5U5;positive;1;Bringing in skills we are short of
R_2Qx0p6ZeCBXl5U5;positive;2;Net positive effect on the rconomy
R_2Qx0p6ZeCBXl5U5;positive;3;Helping to offset the demographic of increased age of the population
R_2Qx0p6ZeCBXl5U5;positive;4;NA
R_2Qx0p6ZeCBXl5U5;positive;5;NA
R_2Qx0p6ZeCBXl5U5;negative;1;Increased population density
R_2Qx0p6ZeCBXl5U5;negative;2;Too many illegal immigrants coming in, breaking immigration laws
R_2Qx0p6ZeCBXl5U5;negative;3;The cost of housing and feeding them
R_2Qx0p6ZeCBXl5U5;negative;4;The problem made worse by taking too long to process them
R_2Qx0p6ZeCBXl5U5;negative;5;NA
R_23vO2nmrORUFza1;positive;1;Getting to know and understand other cultures
R_23vO2nmrORUFza1;positive;2;Qualified workers to fulfil jobs
R_23vO2nmrORUFza1;positive;3;NA
R_23vO2nmrORUFza1;positive;4;NA
R_23vO2nmrORUFza1;positive;5;NA
R_23vO2nmrORUFza1;negative;1;Lack of housing
R_23vO2nmrORUFza1;negative;2;More strain on NHS
R_23vO2nmrORUFza1;negative;3;Fewer school places
R_23vO2nmrORUFza1;negative;4;NA
R_23vO2nmrORUFza1;negative;5;NA
R_8g8lN8ANVju5uLA;positive;1;New blood
R_8g8lN8ANVju5uLA;positive;2;Drive to succeed
R_8g8lN8ANVju5uLA;positive;3;NA
R_8g8lN8ANVju5uLA;positive;4;NA
R_8g8lN8ANVju5uLA;positive;5;NA
R_8g8lN8ANVju5uLA;negative;1;Multiculturalism hasn't worked.
R_8g8lN8ANVju5uLA;negative;2;Rate of change is too fast for all existing people
R_8g8lN8ANVju5uLA;negative;3;Ghettos rather than integration have appeared.
R_8g8lN8ANVju5uLA;negative;4;Instead of taking only the beneficial, the costly have been taken without thorough enough assessment.
R_8g8lN8ANVju5uLA;negative;5;NA
R_230TulvzkYeFTr8;positive;1;declining birth rate
R_230TulvzkYeFTr8;positive;2;multiculturalism
R_230TulvzkYeFTr8;positive;3;economic growth
R_230TulvzkYeFTr8;positive;4;NA
R_230TulvzkYeFTr8;positive;5;NA
R_230TulvzkYeFTr8;negative;1;global geography
R_230TulvzkYeFTr8;negative;2;war
R_230TulvzkYeFTr8;negative;3;common sense
R_230TulvzkYeFTr8;negative;4;future needs
R_230TulvzkYeFTr8;negative;5;the environment
R_2rr8sHPkkBHIcaS;positive;1;Job positions filled
R_2rr8sHPkkBHIcaS;positive;2;NA
R_2rr8sHPkkBHIcaS;positive;3;NA
R_2rr8sHPkkBHIcaS;positive;4;NA
R_2rr8sHPkkBHIcaS;positive;5;NA
R_2rr8sHPkkBHIcaS;negative;1;Strain on resources
R_2rr8sHPkkBHIcaS;negative;2;NA
R_2rr8sHPkkBHIcaS;negative;3;NA
R_2rr8sHPkkBHIcaS;negative;4;NA
R_2rr8sHPkkBHIcaS;negative;5;NA
R_8sWODFjccpAKHwA;positive;1;NA
R_8sWODFjccpAKHwA;positive;2;NA
R_8sWODFjccpAKHwA;positive;3;NA
R_8sWODFjccpAKHwA;positive;4;NA
R_8sWODFjccpAKHwA;positive;5;NA
R_8sWODFjccpAKHwA;negative;1;culture being destroyed
R_8sWODFjccpAKHwA;negative;2;overcrowding
R_8sWODFjccpAKHwA;negative;3;violence
R_8sWODFjccpAKHwA;negative;4;cost to tax payers
R_8sWODFjccpAKHwA;negative;5;NA
R_8Clt71x084Rp9N4;positive;1;Asylum seekers receive better quality of life
R_8Clt71x084Rp9N4;positive;2;NA
R_8Clt71x084Rp9N4;positive;3;NA
R_8Clt71x084Rp9N4;positive;4;NA
R_8Clt71x084Rp9N4;positive;5;NA
R_8Clt71x084Rp9N4;negative;1;Increase in crime and violence
R_8Clt71x084Rp9N4;negative;2;Pressure on housing and jobs
R_8Clt71x084Rp9N4;negative;3;over-population in the country
R_8Clt71x084Rp9N4;negative;4;losing traditionally British values and greater diversification
R_8Clt71x084Rp9N4;negative;5;NA
R_86mx0xiwj67z4sN;positive;1;Culture
R_86mx0xiwj67z4sN;positive;2;Food
R_86mx0xiwj67z4sN;positive;3;Socialising
R_86mx0xiwj67z4sN;positive;4;NA
R_86mx0xiwj67z4sN;positive;5;NA
R_86mx0xiwj67z4sN;negative;1;Housing
R_86mx0xiwj67z4sN;negative;2;Jobs
R_86mx0xiwj67z4sN;negative;3;Crime
R_86mx0xiwj67z4sN;negative;4;NA
R_86mx0xiwj67z4sN;negative;5;NA
R_8PyWRNQ3FlrWrfh;positive;1;Skilled workers in fields that we need
R_8PyWRNQ3FlrWrfh;positive;2;Contribution via tax and NI to economy
R_8PyWRNQ3FlrWrfh;positive;3;Cultural contribution like new foods
R_8PyWRNQ3FlrWrfh;positive;4;NA
R_8PyWRNQ3FlrWrfh;positive;5;NA
R_8PyWRNQ3FlrWrfh;negative;1;Problems in housing availability
R_8PyWRNQ3FlrWrfh;negative;2;Lack of criminal history of people
R_8PyWRNQ3FlrWrfh;negative;3;lack of integration into British life
R_8PyWRNQ3FlrWrfh;negative;4;NA
R_8PyWRNQ3FlrWrfh;negative;5;NA
R_8wcplZ5n3V4Zbfr;positive;1;Skilled workers
R_8wcplZ5n3V4Zbfr;positive;2;NA
R_8wcplZ5n3V4Zbfr;positive;3;NA
R_8wcplZ5n3V4Zbfr;positive;4;NA
R_8wcplZ5n3V4Zbfr;positive;5;NA
R_8wcplZ5n3V4Zbfr;negative;1;Strain on the NHS
R_8wcplZ5n3V4Zbfr;negative;2;Housing is bad enough as it is
R_8wcplZ5n3V4Zbfr;negative;3;Drain on welfare benefits
R_8wcplZ5n3V4Zbfr;negative;4;NA
R_8wcplZ5n3V4Zbfr;negative;5;NA
R_2M9lVg56VrSuBRX;positive;1;Falling birth rate
R_2M9lVg56VrSuBRX;positive;2;Introduction of different cultures expands British culture
R_2M9lVg56VrSuBRX;positive;3;Potentially fill job vacancies
R_2M9lVg56VrSuBRX;positive;4;NA
R_2M9lVg56VrSuBRX;positive;5;NA
R_2M9lVg56VrSuBRX;negative;1;Strain on infrastructure, housing, schools, NHS
R_2M9lVg56VrSuBRX;negative;2;People may feel UK is not the same, British culture diluted
R_2M9lVg56VrSuBRX;negative;3;NA
R_2M9lVg56VrSuBRX;negative;4;NA
R_2M9lVg56VrSuBRX;negative;5;NA
R_2dLhLAGy98ghlLZ;positive;1;Diversity
R_2dLhLAGy98ghlLZ;positive;2;New odeas that benefit society
R_2dLhLAGy98ghlLZ;positive;3;Different food
R_2dLhLAGy98ghlLZ;positive;4;Intellectual differing views
R_2dLhLAGy98ghlLZ;positive;5;NA
R_2dLhLAGy98ghlLZ;negative;1;Too many to tolerate
R_2dLhLAGy98ghlLZ;negative;2;Different rules
R_2dLhLAGy98ghlLZ;negative;3;Not integrating
R_2dLhLAGy98ghlLZ;negative;4;Womens rights
R_2dLhLAGy98ghlLZ;negative;5;NA
R_2SAeC5Mv1imzvtf;positive;1;Uk residents don’t want to do the jobs they do.
R_2SAeC5Mv1imzvtf;positive;2;Multiculturalism
R_2SAeC5Mv1imzvtf;positive;3;Supporting people from war torn countries
R_2SAeC5Mv1imzvtf;positive;4;NA
R_2SAeC5Mv1imzvtf;positive;5;NA
R_2SAeC5Mv1imzvtf;negative;1;Over population
R_2SAeC5Mv1imzvtf;negative;2;Not enough resources
R_2SAeC5Mv1imzvtf;negative;3;Not enough housing
R_2SAeC5Mv1imzvtf;negative;4;NA
R_2SAeC5Mv1imzvtf;negative;5;NA
R_2s5RnQIUbeUcxUZ;positive;1;reinvigorates existing practices
R_2s5RnQIUbeUcxUZ;positive;2;brings new technology
R_2s5RnQIUbeUcxUZ;positive;3;NA
R_2s5RnQIUbeUcxUZ;positive;4;NA
R_2s5RnQIUbeUcxUZ;positive;5;NA
R_2s5RnQIUbeUcxUZ;negative;1;weakening cultural cohesion
R_2s5RnQIUbeUcxUZ;negative;2;5th column
R_2s5RnQIUbeUcxUZ;negative;3;uses up resources rather than contributing
R_2s5RnQIUbeUcxUZ;negative;4;tipped sex based population
R_2s5RnQIUbeUcxUZ;negative;5;violence
R_2XdR435rJhzqfre;positive;1;We have an aging population and not enough young people to do all the jobs required
R_2XdR435rJhzqfre;positive;2;Immigration often brings skills we may be short of
R_2XdR435rJhzqfre;positive;3;a lot of immigrants work in our NHS and care system doing essential jobs
R_2XdR435rJhzqfre;positive;4;they pay taxes and contribute to the GDP
R_2XdR435rJhzqfre;positive;5;NA
R_2XdR435rJhzqfre;negative;1;Could take jobs of UK citizens
R_2XdR435rJhzqfre;negative;2;Increases pressure on public services
R_2XdR435rJhzqfre;negative;3;increases pressure on housing
R_2XdR435rJhzqfre;negative;4;Can result in clash in cultures and public disharmony
R_2XdR435rJhzqfre;negative;5;NA
R_8OT8A3G7eq4C16O;positive;1;trained people doctors, nurses etc
R_8OT8A3G7eq4C16O;positive;2;NA
R_8OT8A3G7eq4C16O;positive;3;NA
R_8OT8A3G7eq4C16O;positive;4;NA
R_8OT8A3G7eq4C16O;positive;5;NA
R_8OT8A3G7eq4C16O;negative;1;we dont know who is coming in
R_8OT8A3G7eq4C16O;negative;2;econommy
R_8OT8A3G7eq4C16O;negative;3;crime
R_8OT8A3G7eq4C16O;negative;4;homelessness
R_8OT8A3G7eq4C16O;negative;5;funding
R_2fppcU6TtwNUYU1;positive;1;skills
R_2fppcU6TtwNUYU1;positive;2;workforce
R_2fppcU6TtwNUYU1;positive;3;NA
R_2fppcU6TtwNUYU1;positive;4;NA
R_2fppcU6TtwNUYU1;positive;5;NA
R_2fppcU6TtwNUYU1;negative;1;unskilled
R_2fppcU6TtwNUYU1;negative;2;illegal immigrants
R_2fppcU6TtwNUYU1;negative;3;services overwhelmed
R_2fppcU6TtwNUYU1;negative;4;NA
R_2fppcU6TtwNUYU1;negative;5;NA
R_8WZ06k1Ojv6axid;positive;1;Brings new culture
R_8WZ06k1Ojv6axid;positive;2;Boosts economy
R_8WZ06k1Ojv6axid;positive;3;Increases diversity
R_8WZ06k1Ojv6axid;positive;4;Helps those in need
R_8WZ06k1Ojv6axid;positive;5;NA
R_8WZ06k1Ojv6axid;negative;1;Over population
R_8WZ06k1Ojv6axid;negative;2;NA
R_8WZ06k1Ojv6axid;negative;3;NA
R_8WZ06k1Ojv6axid;negative;4;NA
R_8WZ06k1Ojv6axid;negative;5;NA
R_8Eh6gagILMtHVGp;positive;1;Skills brought into the UK
R_8Eh6gagILMtHVGp;positive;2;Jobs taken which are not appealing to residents
R_8Eh6gagILMtHVGp;positive;3;Benefit to the immigrants
R_8Eh6gagILMtHVGp;positive;4;More tax revenue when they're earning
R_8Eh6gagILMtHVGp;positive;5;NA
R_8Eh6gagILMtHVGp;negative;1;Risk to immigrants of small boat crossings
R_8Eh6gagILMtHVGp;negative;2;Cost of housing until residence status settled
R_8Eh6gagILMtHVGp;negative;3;NA
R_8Eh6gagILMtHVGp;negative;4;NA
R_8Eh6gagILMtHVGp;negative;5;NA
R_2VIlezYuMFOwFiD;positive;1;Variety of people
R_2VIlezYuMFOwFiD;positive;2;Fill skills gaps
R_2VIlezYuMFOwFiD;positive;3;Opportunities for others
R_2VIlezYuMFOwFiD;positive;4;NA
R_2VIlezYuMFOwFiD;positive;5;NA
R_2VIlezYuMFOwFiD;negative;1;Insufficient housing supply
R_2VIlezYuMFOwFiD;negative;2;Insufficient infrastructure
R_2VIlezYuMFOwFiD;negative;3;Some do not attempt to interact with others
